token,decimals,symbol
0x155040625D7ae3e9caDA9a73E3E44f76D3Ed1409,18,REVO
0xE796d6ca1ceb1b022EcE5296226BF784110031Cd,18,BLES
0xBe428c3867F05deA2A89Fc76a102b544eaC7f772,18,CVT
0x7645DdfEecedA57e41f92679c4aCd83c56A81D14,18,FLUX
0x4ABB9cC67BD3da9Eb966d1159A71a0e68BD15432,18,KEL
0x56A86d648c435DC707c8405B78e2Ae8eB4E60Ba4,18,STACK
0xcc4589524574D63032be3da382825eba8FC558Af,18,STACK
0xb7fbFf4Ce5200215c690cc95855e5d6C5236Ee9f,18,CC
0x661Ab0Ed68000491d98C796146bcF28c20d7c559,18,DOWS
0x9288A57D6c5644B25569e9D1d5e9e328228D26c6,8,mBTM
0xF4b5470523cCD314C6B9dA041076e7D79E0Df267,18,BBANK
0x44e288B2484e5A5297cF7193bF36690eA6801F95,18,PLUT
0x734C90044a0bA31B3F2e640c10dC5d3540499Bfd,18,TSX
0xbc194e6f748a222754C3E8b9946922c09E7d4e91,18,LEV
0x7f1F2D3dFa99678675ECE1C243d3f7bC3746db5D,18,TAP
0xEe9801669C6138E84bD50dEB500827b776777d28,18,O3
0x9b62Ec1453cEa5Dde760AAf662048cA6eEB66E7f,2,eCell
0xac3211a5025414Af2866FF09c23FC18bc97e79b1,18,DOV
0x7BD82B320EbC28D8EB3C4F5Fa2af7B14dA5b90C3,18,MOZ
0xDb0f18081b505A7DE20B18ac41856BCB4Ba86A1a,9,pWING
0xcfc013B416bE0Bd4b3bEdE35659423B796f8Dcf0,8,WBTC
0xb3fb97019e9F69d0fD2e76fBD113ec6960a5389a,18,DC
0x7Ef5ac1FE8B6832EbAddEE1856E4A21E46843565,18,DOI
0x34965f73Cfa05Bf8d8aF37cB4af64Fa950605Ea8,18,COW
0x29CeDDCF0Da3c1D8068a7DFbD0FB06c2E438FF70,18,FREL
0x0829d2d5cC09d3d341E813c821B0cfAE272D9fb2,18,ROCKS
0xABDf43c835577f0983686a9851841D314385aafE,18,FILE
0xaB93dF617F51E1E415b5b4f8111f122d6b48e55C,18,DETO
0x58FaD9E3C3AE54c9BA98c3f0E4bF88aB3E8Cf3c5,18,SPAY
0x3C81D482172cC273c3b91dD9D8eb212023D00521,18,PRY
0xe63d6B308BCe0F6193AeC6b7E6eBa005f41e36AB,18,STN
0x2a9bDCFF37aB68B95A53435ADFd8892e86084F93,18,AQT
0xDFa9e19A4c4640dC0030718430aecFcda9121DBd,18,BKC
0x5C8C8D560048F34E5f7f8ad71f2f81a89DBd273e,18,CART
0xcb46C550539ac3DB72dc7aF7c89B11c306C727c2,9,pONT
0x5d285F735998F36631F678FF41fb56A10A4d0429,18,MIX
0x8A0cdfaB62eD35b836DC0633482798421C81b3Ec,18,SPHRI
0xd9b89EEe86B15634c70CaB51BAF85615A4AB91a1,18,LKT
0x001A8Ffcb0f03e99141652eBCdecDb0384E3bd6c,18,PKR
0x57Ab1ec28D129707052df4dF418D58a2D46d5f51,18,USD
0x6ce654aC973D326F89f0685E7459542641410eD9,18,HD
0x1ef6A7e2c966fb7C5403EFEFdE38338b1a95a084,18,SLD
0x04abEdA201850aC0124161F037Efd70c74ddC74C,18,NEST
0x1cc945Be7d0D2C852d0096A8b5714b44eD21D5D3,18,HDT
0x7778360F035C589fCE2f4eA5786CbD8B36e5396B,18,OOE
0x028a52032a7075a42585C037F069c62b49EbAa3D,18,BET
0x133Bb423d9248a336D2b3086b8F44A7DbFF3a13C,18,SIL
0x1B2a76Da77D03b7FC21189d9838f55Bd849014aF,8,DFC
0x723b23F44B3E3a0fa029044B6326fBA41EDdF5E6,18,CBC
0x14e449473251F2D9D4eA5D26199F002C214b2475,18,CBC
0x5549fE6ED280e5A271A4c8c85277a5F07ec9bbDB,8,CFB
0xDaF88906aC1DE12bA2b1D2f7bfC94E9638Ac40c4,18,ERC20-EPK
0xBA5841109EC38e58b6184c0ab65BA59a9355ffe2,8,SBC
0x0944D5848BD9F60A34Ba92aEa300d4286696Eb76,18,PLT
0xdEaA665aB71785Ccf576dc76e5fcB5a2283ea0C6,18,YNI
0x5126EFA050F6D3166110039C5CA48Cc57B8e6bA2,18,ISM
0xc7FF82f64a310c1262f6C5B647b71403115f1187,18,ITF
0x9E32b13ce7f2E80A01932B42553652E053D6ed8e,18,Metis
0x0E5C8C387C5EBa2eCbc137aD012aeD5Fe729e251,18,RPG
0xCd1fAFf6e578Fa5cAC469d2418C95671bA1a62Fe,18,XTM
0xD175B8548ebDE1Ccde921770d6AA98e20e48F0a3,18,ITFX
0x139cEC55d1EC47493dFA25cA77C9208aBa4D3C68,18,ASET
0x677AD66762c009aAB99509c2F903e68A57Bc1F80,18,BR
0x7467afa7C48132e8f8C90A919fC2ebA041207195,18,AQR
0xdc524e3c6910257744C1F93Cf15E9F472b5bD236,18,WITCH
0xFAb5a05C933f1A2463E334E011992E897D56eF0a,18,DoTx
0x537edD52ebcb9F48ff2f8a28c51FCdB9D6a6E0D4,18,SDOG
0xaf9f549774ecEDbD0966C52f250aCc548D3F36E5,18,RFuel
0x53f878Fb7Ec7B86e4F9a0CB1E9a6c89C0555FbbD,18,PETH
0xCCEcC702Ec67309Bc3DDAF6a42E9e5a6b8Da58f0,18,PUSD
0x25b24B3c47918b7962B3e49C4F468367F73CC0E0,18,AXL
0xf56c6eCE0C0d6Fbb9A53282C0DF71dBFaFA933eF,18,DCU
0x14Da7b27b2E0FedEfe0a664118b0c9bc68e2E9AF,18,BCUG
0xC8C424B91D8ce0137bAB4B832B7F7D154156BA6c,18,APM
0x12393bA26e2C5Dafeb81c803d0bE7BEB50971Cc1,18,PCOIN
0x3b808Db06074E1bAe5dFE0D970dc7B891EE26Cac,18,ZO
0x4f87f0F2650FEAb86b2f435494d2B9fe908676D3,18,LP-BOBA
0xc52Bd5194e3163fAF48EF482dAa2AF7e4Af45Ab8,18,OXY
0xa93727E8661D4f82CFd50F7d8fD3F38EC8493b84,6,USDT
0x102E6BBb1eBfe2305Ee6B9E9fd5547d0d39CE3B4,18,WBTC
0x405CE8B2eAeeA7D4Ba5Fc160848cB2A6569e03f0,18,METR
0x381225768DD2bd60D70482B51109D0DEFeE92503,8,pNEO
0xB49fa25978abf9a248b8212Ab4b87277682301c0,18,SOFI
0x4c66A27eCec5Af2e87aD8c8CE5Fb4cFC30437ec3,18,WETH
0xec8614B0a68786Dc7b452e088a75Cba4F68755b8,9,pSTC
0xd60929C3A153dDfee363c957490a305b1122E0d9,18,USDC
0xe1443912860ED8bAa2841CD4E6Bb84337CCf6e4C,18,MATIC
0xBf19e64269Ac14DC8786c33D1C9ace7dFD7FE9fA,18,USDT
0x59414459C6c9883480983eF9888334d9376431F3,18,FTM
0x188A5bAc8F60B5099fAe332dE383b48507d0dF8f,18,WBTC
0x1f5B49fBd97DB95d9E296C06d992753c162cBCE3,18,pCUBE
0xFDB40b73010e4476D18D2528dC94459584a44e56,18,O3
0x489F4d95Aa0819b84040473ab6C676ed6583eCeA,18,ROOBEE
0xe77Ca468659C92f6dEB63DD46720a30EA48ebCEA,18,DAI
0xfb631ec582D087e079D5d9d9c4eb92215A29ADbB,18,ppWING
0xCDFEC50dE0427C18547890911068740b15C67969,18,ATA
0x1CcB779BDd1c0bd92CF60D21DCB0926BC1776E3B,18,pRACA
0x35609dC59E15d03c5c865507e1348FA5abB319A8,8,GM
0xACfE701eFDDdAA9a8AAE6cF4aC301381b841aCB2,18,pMetis
0xA1E720f0293A3464a98202487D92fDc8085213FA,18,pCELL
